Latitude,Longitude,Address,Description
40.695927,-73.952683,128 Nostrand Ave,128 Nostrand Ave<BR>Racks: 1 small
40.72651,-73.990165,77 E 4th St,77 E 4th St<BR>Racks: 1 small
40.724962,-73.988426,78 E 3rd St,78 E 3rd St<BR>Racks: 1 small
40.726625,-73.989086,84 2nd Ave,84 2nd Ave<BR>Racks: 1 small
40.726938,-73.988884,89 2nd Ave,89 2nd Ave<BR>Racks: 1 large
40.735252,-73.989669,101 E 15th St,101 E 15th St<BR>Racks: 1 small
40.683802,-74.003663,90 President St,90 President St<BR>Racks: 1 small
40.705033,-73.933229,43 Bogart St,43 Bogart St<BR>Racks: 2 small
40.704928,-73.9332,39 Bogart St,39 Bogart St<BR>Racks: 3 small
40.741055,-74.005601,401 West 14th Street,401 West 14th Street<BR>Racks: 1 small
40.735252,-73.989669,101 E 15th St,101 E 15th St<BR>Racks: 1 large
40.738329,-73.991913,105 5th Ave,105 5th Ave<BR>Racks: 1 small
40.735881,-73.993299,3 E 14th St,3 E 14th St<BR>Racks: 1 small
40.735881,-73.993299,3 E 14th St,3 E 14th St<BR>Racks: 1 small
40.735859,-73.993245,7 E 14th St,7 E 14th St<BR>Racks: 1 small
40.735848,-73.993216,9 E 14th St,9 E 14th St<BR>Racks: 1 large
40.737662,-73.992401,91 5th Ave,91 5th Ave<BR>Racks: 1 small
40.73455,-73.988352,12 Irving Pl,12 Irving Pl<BR>Racks: 1 large
40.733726,-73.98819,145 E 14th St,145 E 14th St<BR>Racks: 2 large
40.733089,-73.986678,211 E 14th St,211 E 14th St<BR>Racks: 1 large
40.689927,-73.981058,53 Dekalb Ave,"53 Dekalb Ave<BR>Racks: 3 large, 1 small"
40.785344,-73.973567,100 W 84th St,100 W 84th St<BR>Racks: small
40.7326,-73.98477,235 2nd Ave,235 2nd Ave<BR>Racks: 1 large
40.735145,-73.987916,30 Irving Pl,30 Irving Pl<BR>Racks: 1 large
40.732134,-73.984405,311 E 14th St,311 E 14th St<BR>Racks: 1 large
40.735759,-73.98247,337 2nd Ave,337 2nd Ave<BR>Racks: 1 small
40.73313,-73.986815,202 E 14th St,202 E 14th St<BR>Racks: 1 large
40.719086,-73.98794,105 Essex St,105 Essex St<BR>Racks: 1 small
40.719434,-73.987734,120 Essex St,120 Essex St<BR>Racks: 4 large
40.723381,-73.990144,135 E Houston St,135 E Houston St<BR>Racks: 1 small
40.723354,-73.990057,137 E Houston St,137 E Houston St<BR>Racks: 1 small
40.723329,-73.989967,139 E Houston St,139 E Houston St<BR>Racks: 1 large
40.72328,-73.989794,143 E Houston St,143 E Houston St<BR>Racks: 2 small
40.723255,-73.989704,145 E Houston St,145 E Houston St<BR>Racks: 1 small
40.720581,-73.985645,145 Stanton St,145 Stanton St<BR>Racks: 2 large
40.723118,-73.989245,153 E Houston St,153 E Houston St<BR>Racks: 1 small
40.730558,-73.984803,345 E 12th St,345 E 12th St<BR>Racks: small
40.878861,-73.904534,5586 Broadway,5586 Broadway<BR>Racks: 1 small
40.879437,-73.90428,5600 Broadway,5600 Broadway<BR>Racks: 1 small
40.879972,-73.904206,5625 Broadway,5625 Broadway<BR>Racks: 1 small
40.879972,-73.904206,5625 Broadway,5625 Broadway<BR>Racks: 1 small
40.879575,-73.90446,5601 Broadway,5601 Broadway<BR>Racks: 1 small
40.720425,-73.986335,153 Norfolk St,153 Norfolk St<BR>Racks: 1 small
40.723066,-73.989079,159 E Houston St,159 E Houston St<BR>Racks: 1 small
40.720877,-73.983192,171 Attorney St,171 Attorney St<BR>Racks: 1 small
40.7214,-73.991302,174 Forsyth St,174 Forsyth St<BR>Racks: 2 small
40.721735,-73.991132,184 Forsyth St,184 Forsyth St<BR>Racks: 1 small
40.718465,-73.983077,203 Rivington St,203 Rivington St<BR>Racks: 1 small
40.889986,-73.898405,5983 Broadway,5983 Broadway<BR>Racks: 1 small
40.889602,-73.898659,5975 Broadway,5975 Broadway<BR>Racks: 1 small
40.889396,-73.898732,5973 Broadway,5973 Broadway<BR>Racks: 1 small
40.75227,-73.987454,1372 Broadway,1372 Broadway<BR>Racks: small
40.737566,-73.990207,867 Broadway,867 Broadway<BR>Racks: 1 small
40.714274,-73.987728,210 E Broadway,210 E Broadway<BR>Racks: 2 small
40.714282,-73.987645,212 E Broadway,212 E Broadway<BR>Racks: 1 small
40.713434,-73.985077,25 Montgomery St,25 Montgomery St<BR>Racks: 1 large
40.718243,-73.99065,265 Broome St,265 Broome St<BR>Racks: 1 small
40.714499,-73.984983,268 E Broadway,268 E Broadway<BR>Racks: 1 large
40.714579,-73.990809,27 Canal St,27 Canal St<BR>Racks: 1 small
40.714545,-73.984096,283 E Broadway,283 E Broadway<BR>Racks: 1 small
40.827049,-73.822661,3706 East Tremont Ave,3706 East Tremont Ave<BR>Racks: 1 small
40.72155,-73.984105,287 E Houston St,287 E Houston St<BR>Racks: 1 small
40.717057,-73.990264,333 Grand St,333 Grand St<BR>Racks: 1 small
40.71297,-73.985034,35 Montgomery St,35 Montgomery St<BR>Racks: 1 large
40.716508,-73.988583,377 Grand St,377 Grand St<BR>Racks: 1 small
40.716492,-73.988536,379 Grand St,379 Grand St<BR>Racks: 1 small
40.720875,-73.991024,45 Rivington St,45 Rivington St<BR>Racks: 1 large
40.721938,-73.991028,190 Forsyth St,190 Forsyth St<BR>Racks: 1 small
40.711543,-73.984818,75 Montgomery St,75 Montgomery St<BR>Racks: 1 large
40.721515,-73.988665,86 Stanton St,86 Stanton St<BR>Racks: 1 small
40.718943,-73.988012,99 Essex St,99 Essex St<BR>Racks: 1 large
40.719434,-73.987734,120 Essex St,120 Essex St<BR>Racks: 2 large
40.721938,-73.991028,190 Forsyth St,190 Forsyth St<BR>Racks: 1 small
40.722547,-73.986753,120 E 1st St,120 E 1st St<BR>Racks: 1 small
40.724557,-73.978526,123 Ave C,123 Ave C<BR>Racks: 1 large
40.724777,-73.978339,126 Ave C,126 Ave C<BR>Racks: 1 small
40.724881,-73.978263,130 Ave C,130 Ave C<BR>Racks: 1 large
40.743761,-74.003302,138 9th Ave,138 9th Ave<BR>Racks: 2 small
40.744176,-74.003003,150 9th Ave,150 9th Ave<BR>Racks: 1 small
40.744176,-74.003003,150 9th Ave,150 9th Ave<BR>Racks: 3 small
40.739872,-73.996889,150 W 17th St,150 W 17th St<BR>Racks: 2 large
40.744234,-74.002959,152 9th Ave,152 9th Ave<BR>Racks: 1 small
40.745652,-74.005637,156 10th Ave,156 10th Ave<BR>Racks: 2 large
40.744352,-74.002876,156 9th Ave,156 9th Ave<BR>Racks: 1 small
40.744527,-74.002746,162 9th Ave,162 9th Ave<BR>Racks: 1 small
40.744706,-74.00262,164 9th Ave,164 9th Ave<BR>Racks: 1 small
40.743657,-73.994565,167 W 23rd St,167 W 23rd St<BR>Racks: 1 large
40.744821,-74.002533,168 9th Ave,168 9th Ave<BR>Racks: 1 small
40.744881,-74.00249,170 9th Ave,170 9th Ave<BR>Racks: 1 small
40.74369,-73.994648,171 W 23rd St,171 W 23rd St<BR>Racks: 1 large
40.744997,-74.002407,174 9th Ave,174 9th Ave<BR>Racks: 2 small
40.745351,-74.002147,182 9th Ave,182 9th Ave<BR>Racks: 2 small
40.745428,-74.002115,185 9th Ave,185 9th Ave<BR>Racks: 2 small
40.745513,-74.002028,188 9th Ave,188 9th Ave<BR>Racks: 3 small
40.855316,-73.867681,2161 White Plains Rd,2161 White Plains Rd<BR>Racks: 1 small
40.739137,-73.999249,77 7th Ave,77 7th Ave<BR>Racks: 1 small
40.742367,-74.004341,88 9th Ave,88 9th Ave<BR>Racks: 1 small
40.745738,-74.001887,195 9th Ave,195 9th Ave<BR>Racks: 2 small
40.74593,-74.001747,197 9th Ave,197 9th Ave<BR>Racks: 2 small
40.745998,-74.001675,200 9th Ave,200 9th Ave<BR>Racks: 2 small
40.746155,-74.001559,204 9th Ave,204 9th Ave<BR>Racks: 2 small
40.746196,-74.001555,205 9th Ave,205 9th Ave<BR>Racks: 2 small
40.745098,-73.998618,252 8th Ave,252 8th Ave<BR>Racks: 1 large
40.743556,-74.002006,364 W 19th St,364 W 19th St<BR>Racks: 1 small
40.746048,-74.0003,368 W 23rd St,368 W 23rd St<BR>Racks: 4 small
40.746663,-74.001758,400 W 23rd St,400 W 23rd St<BR>Racks: 1 large
40.741222,-74.005998,413 W 14th St,413 W 14th St<BR>Racks: 1 small
40.7468,-74.002082,416 W 23rd St,416 W 23rd St<BR>Racks: 1 small
40.741308,-74.006196,419 W 14th St,419 W 14th St<BR>Racks: 1 small
40.741362,-74.00633,423 W 14th St,423 W 14th St<BR>Racks: 1 small
40.741417,-74.00646,427 W 14th St,427 W 14th St<BR>Racks: 1 small
40.747895,-74.004847,0 W 23rd St,W 23rd St<BR>Racks: 2 small
40.748356,-74.005735,557 W 23rd St,557 W 23rd St<BR>Racks: 2 large
40.747442,-73.99764,307 W 26th St,307 W 26th St<BR>Racks: small
40.808194,-73.963747,2960 Broadway,2960 Broadway<BR>Racks: 3 small
40.741376,-74.005038,56 9th Ave,56 9th Ave<BR>Racks: 1 small
40.74142,-74.005009,58 9th Ave,58 9th Ave<BR>Racks: 1 small
40.74159,-74.004886,66 9th Ave,66 9th Ave<BR>Racks: 2 small
40.741892,-74.004702,75 9th Ave,75 9th Ave<BR>Racks: 2 large
40.741892,-74.004702,75 9th Ave,75 9th Ave<BR>Racks: 1 small
40.741933,-74.004648,76 9th Ave,76 9th Ave<BR>Racks: 5 small
40.740232,-73.99847,110 7th Ave,110 7th Ave<BR>Racks: 1 small
40.743997,-74.008416,0 W 16th St,W 16th St<BR>Racks: 1 small
40.746075,-74.001617,202 9th Ave,202 9th Ave<BR>Racks: 1 small
40.74111,-74.005734,405 W 14th St,405 W 14th St<BR>Racks: 1 small
40.74579,-73.99969,338 W 23rd St,338 W 23rd St<BR>Racks: 1 small
40.723909,-73.998048,560 Broadway,560 Broadway<BR>Racks: 1 large
40.724397,-73.997633,568 Broadway,568 Broadway<BR>Racks: 2 small
40.724397,-73.997633,568 Broadway,568 Broadway<BR>Racks: 1 large
40.723846,-73.996887,70 Prince St,70 Prince St<BR>Racks: 1 small
40.721968,-74.000191,446 Broome St,446 Broome St<BR>Racks: 1 small
40.722459,-73.9993,509 Broadway,509 Broadway<BR>Racks: 1 large
40.722709,-73.999062,520 Broadway,520 Broadway<BR>Racks: 1 large
40.722923,-73.998564,87 Spring St,87 Spring St<BR>Racks: 2 large
40.724117,-73.996132,282 Lafayette St,282 Lafayette St<BR>Racks: 1 small
40.724268,-73.996616,117 Crosby St,117 Crosby St<BR>Racks: 1 small
40.723135,-73.999841,94 Mercer St,94 Mercer St<BR>Racks: 1 small
40.649675,-73.967696,1312 Caton Ave,1312 Caton Ave<BR>Racks: 7 small
40.72807,-73.993578,14 E 4th St,14 E 4th St<BR>Racks: 1 small
40.723642,-74.002684,375 W Broadway,375 W Broadway<BR>Racks: 1 small
40.72504,-74.00153,420 W Broadway,420 W Broadway<BR>Racks: 1 small
40.727685,-73.994476,1 Great Jones St,1 Great Jones St<BR>Racks: 1 small
40.726404,-74.001375,125 Thompson St,125 Thompson St<BR>Racks: 1 small
40.72308,-73.994018,229 Elizabeth St,229 Elizabeth St<BR>Racks: 1 small
40.72579,-73.982931,140 E 7th St,140 E 7th St<BR>Racks: 1 large
40.724735,-73.975279,143 Ave D,143 Ave D<BR>Racks: 1 small
40.725735,-73.982801,144 E 7th St,144 E 7th St<BR>Racks: 1 large
40.72543,-73.97788,147 Ave C,147 Ave C<BR>Racks: 1 small
40.723485,-73.984869,153 E 3rd St,153 E 3rd St<BR>Racks: 1 small
40.725193,-73.974926,154 Ave D,154 Ave D<BR>Racks: 1 small
40.728818,-73.981509,184 Ave A,184 Ave A<BR>Racks: 1 large
40.727425,-73.976419,205 Ave C,205 Ave C<BR>Racks: 1 large
40.724239,-73.979208,229 E 7th St,229 E 7th St<BR>Racks: 1 small
40.721937,-73.985321,250 E Houston St,250 E Houston St<BR>Racks: 1 large
40.722955,-73.981778,258 E 4th St,258 E 4th St<BR>Racks: 1 large
40.787995,-73.971684,103 W 88th St,103 W 88th St<BR>Racks: 1 small
40.722801,-73.98137,269 E 4th St,269 E 4th St<BR>Racks: 1 small
40.722123,-73.979772,303 E 4th St,303 E 4th St<BR>Racks: 1 small
40.725408,-73.980132,308 E 8th St,308 E 8th St<BR>Racks: 1 small
40.721854,-73.979177,340 E 4th St,340 E 4th St<BR>Racks: 1 small
40.724488,-73.977953,352 E 8th St,352 E 8th St<BR>Racks: 1 small
40.724442,-73.977841,356 E 8th St,356 E 8th St<BR>Racks: 4 small
40.726363,-73.978724,368 E 10th St,368 E 10th St<BR>Racks: 1 small
40.724332,-73.977372,0 E 8th St,E 8th St<BR>Racks: 2 small
40.726284,-73.978533,374 E 10th St,374 E 10th St<BR>Racks: 1 small
40.726204,-73.978342,380 E 10th St,380 E 10th St<BR>Racks: 1 small
40.726273,-73.978461,381 E 10th St,381 E 10th St<BR>Racks: 1 small
40.724044,-73.976896,390 E 8th St,390 E 8th St<BR>Racks: 1 small
40.723994,-73.97673,395 E 8th St,395 E 8th St<BR>Racks: 1 small
40.725627,-73.97691,411 E 10th St,411 E 10th St<BR>Racks: 2 small
40.725473,-73.993152,18 Bleecker St,18 Bleecker St<BR>Racks: 1 small
40.724987,-74.002857,186 Spring St,186 Spring St<BR>Racks: 3 small
40.721279,-73.998001,199 Lafayette St,199 Lafayette St<BR>Racks: 2 large
40.677969,-74.014363,173 Conover St,173 Conover St<BR>Racks: 2 small
40.761878,-73.960335,1145 1st Ave,1145 1st Ave<BR>Racks: 1 small
40.761862,-73.961512,348 E 62nd St,348 E 62nd St<BR>Racks: 2 small
40.760331,-73.961463,1097 1st Ave,1097 1st Ave<BR>Racks: 1 small
40.721279,-73.998001,199 Lafayette St,199 Lafayette St<BR>Racks: 1 small
40.7276,-74.002612,2 King St,2 King St<BR>Racks: 1 small
40.721383,-73.997936,202 Lafayette St,202 Lafayette St<BR>Racks: 1 small
40.721383,-73.997936,202 Lafayette St,202 Lafayette St<BR>Racks: 2 small
40.725281,-74.00346,202 Spring St,202 Spring St<BR>Racks: 1 small
40.729212,-74.000072,209 Sullivan St,209 Sullivan St<BR>Racks: 1 small
40.721828,-73.99755,214 Lafayette St,214 Lafayette St<BR>Racks: 2 large
40.722635,-73.995054,234 Mott St,234 Mott St<BR>Racks: 1 large
40.72306,-73.995837,251 Mulberry St,251 Mulberry St<BR>Racks: 1 small
40.723843,-73.993686,264 Elizabeth St,264 Elizabeth St<BR>Racks: 1 small
40.760457,-73.961372,1101 1st Ave,1101 1st Ave<BR>Racks: 1 small
40.760517,-73.961325,1103 1st Ave,1103 1st Ave<BR>Racks: 1 small
40.760707,-73.961192,1109 1st Ave,1109 1st Ave<BR>Racks: 1 small
40.76077,-73.961145,1111 1st Ave,1111 1st Ave<BR>Racks: 1 small
40.761006,-73.960975,1115 1st Ave,1115 1st Ave<BR>Racks: 1 small
40.761587,-73.960549,1133 1st Ave,1133 1st Ave<BR>Racks: 1 small
40.761634,-73.960513,1135 1st Ave,1135 1st Ave<BR>Racks: 1 small
40.761774,-73.960386,1138 1st Ave,1138 1st Ave<BR>Racks: 1 small
40.761823,-73.96035,1140 1st Ave,1140 1st Ave<BR>Racks: 1 small
40.761832,-73.960372,1143 1st Ave,1143 1st Ave<BR>Racks: 1 small
40.761919,-73.960281,1144 1st Ave,1144 1st Ave<BR>Racks: 1 small
40.762315,-73.959992,1154 1st Ave,1154 1st Ave<BR>Racks: 1 small
40.723843,-73.996356,270 Lafayette St,270 Lafayette St<BR>Racks: 1 small
40.727024,-74.002984,34 MacDougal St,34 MacDougal St<BR>Racks: 1 small
40.719824,-73.995123,354 Broome St,354 Broome St<BR>Racks: 1 small
40.730979,-73.999495,40 Washington Sq South,40 Washington Sq South<BR>Racks: 1 small
40.724889,-74.00166,414 W Broadway,414 W Broadway<BR>Racks: 1 small
40.72123,-73.998568,422 Broome St,422 Broome St<BR>Racks: 1 small
40.725783,-73.994217,45 Bleecker St,45 Bleecker St<BR>Racks: 1 small
40.762424,-73.959913,1158 1st Ave,1158 1st Ave<BR>Racks: 1 small
40.762589,-73.959794,1164 1st Ave,1164 1st Ave<BR>Racks: 1 small
40.764235,-73.958616,1229 1st Ave,1229 1st Ave<BR>Racks: 1 small
40.764331,-73.958543,1233 1st Ave,1233 1st Ave<BR>Racks: 1 small
40.76448,-73.958439,1239 1st Ave,1239 1st Ave<BR>Racks: 1 small
40.756146,-73.964511,977 1st Ave,977 1st Ave<BR>Racks: 2 small
40.756242,-73.964439,981 1st Ave,981 1st Ave<BR>Racks: 1 small
40.756626,-73.964161,991 1st Ave,991 1st Ave<BR>Racks: 1 small
40.756675,-73.964125,993 1st Ave,993 1st Ave<BR>Racks: 1 small
40.756725,-73.964089,995 1st Ave,995 1st Ave<BR>Racks: 1 small
40.756774,-73.964053,997 1st Ave,"997 1st Ave<BR>Racks: 1 large, small"
40.75687,-73.963984,1001 1st Ave,1001 1st Ave<BR>Racks: 1 small
40.756568,-73.964176,988 1st Ave,988 1st Ave<BR>Racks: 1 small
40.726255,-74.000476,459 W Broadway,459 W Broadway<BR>Racks: 1 small
40.726379,-74.000372,465 W Broadway,465 W Broadway<BR>Racks: 1 small
40.7265,-74.000271,471 W Broadway,471 W Broadway<BR>Racks: 1 small
40.721891,-73.999755,490 Broadway,490 Broadway<BR>Racks: 1 small
40.756618,-73.964139,990 1st Ave,990 1st Ave<BR>Racks: 1 small
40.756717,-73.964071,994 1st Ave,994 1st Ave<BR>Racks: 1 small
40.755902,-73.964692,967 1st Ave,967 1st Ave<BR>Racks: 2 small
40.757271,-73.963692,1011 1st Ave,1011 1st Ave<BR>Racks: 2 small
40.757743,-73.963345,1023 1st Ave,1023 1st Ave<BR>Racks: 1 small
40.757951,-73.963197,1031 1st Ave,1031 1st Ave<BR>Racks: 2 small
40.761305,-73.962137,330 E 61st St,330 E 61st St<BR>Racks: 2 small
40.727362,-73.999567,496 La Guardia Pl,496 La Guardia Pl<BR>Racks: 1 small
40.72746,-73.99948,500 La Guardia Pl,500 La Guardia Pl<BR>Racks: 1 small
40.724751,-73.994368,53 E Houston St,53 E Houston St<BR>Racks: 1 small
40.754966,-73.965371,937 1st Ave,937 1st Ave<BR>Racks: 1 small
40.755015,-73.965339,941 1st Ave,941 1st Ave<BR>Racks: 4 small
40.755276,-73.965147,947 1st Ave,947 1st Ave<BR>Racks: 1 small
40.755375,-73.965075,951 1st Ave,951 1st Ave<BR>Racks: 1 small
40.755032,-73.965299,944 1st Ave,944 1st Ave<BR>Racks: 1 small
40.757504,-73.963067,401 E 56th St,401 E 56th St<BR>Racks: 1 small
40.730515,-73.998553,53 Washington Sq South,53 Washington Sq South<BR>Racks: 1 small
40.723201,-73.998651,530 Broadway,530 Broadway<BR>Racks: 1 small
40.723294,-73.998571,534 Broadway,534 Broadway<BR>Racks: 1 large
40.726003,-73.994816,54 Bleecker St,54 Bleecker St<BR>Racks: 1 small
40.758047,-73.963103,1038 1st Ave,1038 1st Ave<BR>Racks: 2 small
40.757735,-73.963327,1026 1st Ave,1026 1st Ave<BR>Racks: 1 small
40.757891,-73.963215,1032 1st Ave,1032 1st Ave<BR>Racks: 1 small
40.759222,-73.962247,1072 1st Ave,1072 1st Ave<BR>Racks: 1 small
40.757472,-73.966622,1024 2nd Ave,1024 2nd Ave<BR>Racks: 0 small
40.757618,-73.966514,1030 2nd Ave,1030 2nd Ave<BR>Racks: 1 small
40.758907,-73.965571,1072 2nd Ave,1072 2nd Ave<BR>Racks: 1 small
40.758174,-73.962583,401 E 57th St,401 E 57th St<BR>Racks: 2 small
40.761333,-73.963826,1143 2nd Ave,1143 2nd Ave<BR>Racks: 1 small
40.758968,-73.965528,1074 2nd Ave,1074 2nd Ave<BR>Racks: 1 small
40.757667,-73.966478,1032 2nd Ave,1032 2nd Ave<BR>Racks: 3 small
40.756619,-73.967244,1000 2nd Ave,1000 2nd Ave<BR>Racks: 3 small
40.758876,-73.962499,1064 1st Ave,1064 1st Ave<BR>Racks: 1 small
40.724724,-73.994292,55 E Houston St,55 E Houston St<BR>Racks: 1 small
40.728852,-73.998293,550 La Guardia Pl,550 La Guardia Pl<BR>Racks: 1 small
40.728852,-73.998293,550 La Guardia Pl,550 La Guardia Pl<BR>Racks: 1 small
40.728921,-73.998207,551 La Guardia Pl,551 La Guardia Pl<BR>Racks: 1 small
40.724529,-73.997547,575 Broadway,575 Broadway<BR>Racks: 1 large
40.739098,-73.993227,42 W 18th St,42 W 18th St<BR>Racks: 2 small
40.749542,-74.004548,545 W 25th St,545 W 25th St<BR>Racks: 2 small
40.764537,-73.966489,817 Lexington Ave,817 Lexington Ave<BR>Racks: 3 small
40.725045,-73.997085,598 Broadway,598 Broadway<BR>Racks: 1 large
40.725723,-73.996511,610 Broadway,610 Broadway<BR>Racks: 4 small
40.725923,-73.996342,620 Broadway,620 Broadway<BR>Racks: 1 small
40.730622,-74.000491,121 W 3rd St,121 W 3rd St<BR>Racks: 1 small
40.726404,-74.001375,125 Thompson St,125 Thompson St<BR>Racks: 1 small
40.727834,-73.998499,130 Bleecker St,130 Bleecker St<BR>Racks: 2 large
40.730828,-74.000913,135 W 3rd St,135 W 3rd St<BR>Racks: 1 large
40.73149,-74.000534,148 W 4th St,148 W 4th St<BR>Racks: 1 large
40.731517,-74.000592,150 W 4th St,150 W 4th St<BR>Racks: 1 large
40.726645,-73.999347,67 W Houston St,67 W Houston St<BR>Racks: 1 small
40.727905,-73.994667,684 Broadway,684 Broadway<BR>Racks: 1 small
40.726719,-73.999499,73 W Houston St,73 W Houston St<BR>Racks: 1 small
40.654248,-73.981598,35 McDonald Ave,35 McDonald Ave<BR>Racks: 2 small
40.653605,-73.980986,11 Terrace Pl,11 Terrace Pl<BR>Racks: 1 small
40.721246,-73.996768,85 Kenmare St,85 Kenmare St<BR>Racks: 1 large
40.728951,-74.001364,96 MacDougal St,96 MacDougal St<BR>Racks: 1 small
40.723168,-73.999123,96 Spring St,96 Spring St<BR>Racks: 1 small
40.721318,-73.996984,97 Kenmare St,97 Kenmare St<BR>Racks: 2 large
40.719898,-73.994228,160 Bowery,160 Bowery<BR>Racks: 1 small
40.72011,-73.995833,368 Broome St,368 Broome St<BR>Racks: 1 large
40.725605,-73.999924,133 Wooster St,133 Wooster St<BR>Racks: 1 small
40.729343,-74.001541,201 Bleecker St,201 Bleecker St<BR>Racks: 1 small
40.723049,-73.993015,250 Bowery,250 Bowery<BR>Racks: 1 large
40.723565,-73.994664,256 Mott St,256 Mott St<BR>Racks: 1 small
40.723686,-73.995555,263 Mulberry St,263 Mulberry St<BR>Racks: 1 small
40.724781,-73.993304,290 Elizabeth St,290 Elizabeth St<BR>Racks: 1 small
40.725764,-73.994144,43 Bleecker St,43 Bleecker St<BR>Racks: 1 small
40.725394,-74.001234,434 W Broadway,434 W Broadway<BR>Racks: 1 large
40.725182,-73.99097,29 E 2 St,"29 E 2 St<BR>Racks: 1 large, 2 small"
40.732713,-73.984661,240 2 Ave,240 2 Ave<BR>Racks: 2 small
40.737618,-73.990167,870 Broadway,870 Broadway<BR>Racks: 1 small
40.737566,-73.990207,867 Broadway,867 Broadway<BR>Racks: 1 small
40.737462,-73.990217,866 Broadway,866 Broadway<BR>Racks: 1 small
40.737385,-73.990239,864 Broadway,864 Broadway<BR>Racks: 1 small
40.727122,-73.99163,39856 Cooper Sq,39856 Cooper Sq<BR>Racks: 1 large
40.727122,-73.99163,39856 Cooper Sq,39856 Cooper Sq<BR>Racks: 6 small
40.722827,-73.996923,244 Lafayette St,244 Lafayette St<BR>Racks: 1 large
40.724806,-73.993293,292 Elizabeth St,292 Elizabeth St<BR>Racks: 1 small
40.72485,-73.993275,296 Elizabeth St,296 Elizabeth St<BR>Racks: 1 small
40.6877,-73.992965,6 Bergen St,6 Bergen St<BR>Racks: 1 small
40.687636,-73.992799,12 Bergen St,12 Bergen St<BR>Racks: 2 small
40.767319,-73.984321,350 W 57 St,350 W 57 St<BR>Racks: 1 small
40.767077,-73.983755,322 W 57 St,322 W 57 St<BR>Racks: 1 small
40.766888,-73.983307,300 W 57 St,300 W 57 St<BR>Racks: 3 small
40.724919,-73.993246,302 Elizabeth St,302 Elizabeth St<BR>Racks: 1 small
40.721985,-73.999675,494 Broadway,494 Broadway<BR>Racks: 2 small
40.72345,-73.995934,50 Prince St,50 Prince St<BR>Racks: 2 large
40.72746,-73.99948,500 La Guardia Pl,500 La Guardia Pl<BR>Racks: 1 large
40.725701,-73.993979,36 Bleecker St,36 Bleecker St<BR>Racks: 1 small
40.720733,-73.997388,400 Broome St,400 Broome St<BR>Racks: 1 small
40.725964,-73.996309,622 Broadway,622 Broadway<BR>Racks: 1 small
40.766218,-73.983795,300 W 56 St,300 W 56 St<BR>Racks: 1 small
40.76579,-73.983564,941 8 Ave,941 8 Ave<BR>Racks: 1 small
40.765606,-73.984242,301 W 55 St,301 W 55 St<BR>Racks: 2 small
40.765592,-73.984253,300 W 55 St,300 W 55 St<BR>Racks: 1 small
40.764889,-73.984224,911 8 Ave,911 8 Ave<BR>Racks: 1 small
40.764357,-73.985156,301 W 53 St,301 W 53 St<BR>Racks: 1 small
40.763764,-73.985694,305 W 52 St,305 W 52 St<BR>Racks: 1 small
40.763106,-73.98612,302 W 51 St,302 W 51 St<BR>Racks: 1 small
40.762634,-73.988849,393 W 49 St,393 W 49 St<BR>Racks: 1 small
40.76226,-73.988005,350 W 49 St,350 W 49 St<BR>Racks: 1 small
40.763081,-73.989228,726 9 Ave,726 9 Ave<BR>Racks: 1 small
40.763202,-73.989167,731 9 Ave,731 9 Ave<BR>Racks: 1 small
40.763164,-73.988203,382 W 50 St,382 W 50 St<BR>Racks: 1 small
40.766476,-73.986751,838 9 Ave,838 9 Ave<BR>Racks: 1 small
